Time,Direction,car,motorbike,bus,truck
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:28,UP,0,0,0,0
11:25:28,DOWN,0,0,0,0
11:25:28,RIGHT,0,0,0,0
11:25:28,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
11:25:29,DOWN,0,0,0,0
11:25:29,RIGHT,0,0,0,0
11:25:29,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
11:25:29,DOWN,0,0,0,0
11:25:29,RIGHT,0,0,0,0
11:25:29,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
11:25:29,DOWN,0,0,0,0
11:25:29,RIGHT,0,0,0,0
11:25:29,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
11:25:29,DOWN,0,0,0,0
11:25:29,RIGHT,0,0,0,0
11:25:29,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
11:25:29,DOWN,0,0,0,0
11:25:29,RIGHT,0,0,0,0
11:25:29,LEFT,0,0,0,0
11:25:29,UP,0,0,0,0
