Time,Direction,car,motorbike,bus,truck
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,0,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,1,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,1,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,1,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:10,UP,0,0,0,0
11:25:10,DOWN,0,1,0,0
11:25:10,RIGHT,0,0,0,0
11:25:10,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,0
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,0,0,0,0
11:25:11,DOWN,0,1,0,0
11:25:11,RIGHT,0,0,0,0
11:25:11,LEFT,0,0,0,1
11:25:11,UP,1,0,0,0
