Time,Direction,car,motorbike,bus,truck
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,0,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
11:28:56,RIGHT,0,0,0,0
11:28:56,LEFT,1,0,0,0
11:28:56,UP,0,0,0,0
11:28:56,DOWN,0,0,0,0
