Time,Direction,car,motorbike,bus,truck
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,0,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,1,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,1,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,1,0,0,0
11:25:40,UP,0,0,0,0
11:25:40,DOWN,0,0,0,0
11:25:40,RIGHT,0,0,0,0
11:25:40,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
11:25:41,DOWN,0,0,0,0
11:25:41,RIGHT,0,0,0,0
11:25:41,LEFT,1,0,0,0
11:25:41,UP,0,0,0,0
