Time,Direction,car,motorbike,bus,truck
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:53,UP,0,0,0,0
11:25:53,DOWN,0,0,0,0
11:25:53,RIGHT,0,0,0,0
11:25:53,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:54,UP,0,0,0,0
11:25:54,DOWN,0,0,0,0
11:25:54,RIGHT,0,0,0,0
11:25:54,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
11:25:55,RIGHT,0,0,0,0
11:25:55,LEFT,0,0,0,0
11:25:55,UP,0,0,0,0
11:25:55,DOWN,0,0,0,0
