Time,Direction,car,motorbike,bus,truck
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:34,UP,0,0,0,0
11:26:34,DOWN,0,0,0,0
11:26:34,RIGHT,0,0,0,0
11:26:34,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,0,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:35,UP,0,0,0,0
11:26:35,DOWN,0,0,0,0
11:26:35,RIGHT,1,0,0,0
11:26:35,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
11:26:36,UP,0,0,0,0
11:26:36,DOWN,0,0,0,0
11:26:36,RIGHT,1,0,0,0
11:26:36,LEFT,0,0,0,0
