Time,Direction,car,motorbike,bus,truck
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:11,UP,0,0,0,0
11:27:11,DOWN,0,0,0,0
11:27:11,RIGHT,0,0,0,0
11:27:11,LEFT,0,0,0,0
11:27:12,UP,0,0,0,0
11:27:12,DOWN,0,0,0,0
11:27:12,RIGHT,0,0,0,0
11:27:12,LEFT,0,0,0,0
11:27:12,UP,0,0,0,0
11:27:12,DOWN,0,0,0,0
11:27:12,RIGHT,0,0,0,0
11:27:12,LEFT,0,0,0,0
